target_id	length	eff_length	est_counts	tpm
CCDS15351.1|Mm108|chr1	2301	2006.93	0	0
CCDS15352.1|Mm108|chr1	2247	1952.93	0	0
CCDS15353.1|Mm108|chr1	1815	1520.93	0	0
CCDS15354.1|Mm108|chr1	735	440.998	60	3.54125
CCDS15355.2|Mm108|chr1	1344	1049.93	0	0
CCDS15357.2|Mm108|chr1	16905	16610.9	0	0
CCDS15358.1|Mm108|chr1	1803	1508.93	0	0
CCDS15359.1|Mm108|chr1	1929	1634.93	0	0
CCDS15360.1|Mm108|chr1	2724	2429.93	0	0
CCDS15361.1|Mm108|chr1	2187	1892.93	88661	1219.1
CCDS15362.1|Mm108|chr1	1011	716.931	0	0
CCDS15363.1|Mm108|chr1	507	228.04	0	0
CCDS15364.1|Mm108|chr1	1878	1583.93	0	0
CCDS15365.1|Mm108|chr1	2307	2012.93	0	0
CCDS15367.1|Mm108|chr1	1578	1283.93	0	0
CCDS15368.1|Mm108|chr1	924	629.998	0	0
CCDS15369.1|Mm108|chr1	3582	3287.93	0	0
CCDS15370.1|Mm108|chr1	4824	4529.93	0	0
CCDS15372.1|Mm108|chr1	1920	1625.93	0	0
CCDS15374.1|Mm108|chr1	963	668.998	0	0
CCDS15375.1|Mm108|chr1	543	262.23	0	0
CCDS15376.1|Mm108|chr1	606	313.044	0	0
CCDS15377.1|Mm108|chr1	2208	1913.93	0	0
CCDS15378.1|Mm108|chr1	783	488.998	0	0
CCDS15379.1|Mm108|chr1	921	626.998	0	0
CCDS15380.1|Mm108|chr1	918	623.998	0	0
CCDS15381.1|Mm108|chr1	1122	827.931	0	0
CCDS15382.1|Mm108|chr1	927	632.998	0	0
CCDS15383.1|Mm108|chr1	1026	731.931	0	0
CCDS15384.1|Mm108|chr1	2088	1793.93	0	0
CCDS15385.1|Mm108|chr1	849	554.998	0	0
CCDS15386.1|Mm108|chr1	2247	1952.93	0	0
CCDS15387.1|Mm108|chr1	1563	1268.93	0	0
CCDS15388.1|Mm108|chr1	396	151.254	0	0
CCDS15389.1|Mm108|chr1	1509	1214.93	0	0
CCDS15390.1|Mm108|chr1	507	228.04	0	0
CCDS15391.1|Mm108|chr1	1158	863.931	0	0
CCDS15393.1|Mm108|chr1	3549	3254.93	0	0
CCDS15394.1|Mm108|chr1	1158	863.931	0	0
CCDS15395.1|Mm108|chr1	1230	935.931	0	0
CCDS15396.1|Mm108|chr1	1773	1478.93	0	0
CCDS15397.1|Mm108|chr1	1473	1178.93	0	0
CCDS15399.1|Mm108|chr1	1053	758.931	0	0
CCDS15400.1|Mm108|chr1	3156	2861.93	0	0
CCDS15401.1|Mm108|chr1	2352	2057.93	0	0
CCDS15403.1|Mm108|chr1	4077	3782.93	0	0
CCDS15404.1|Mm108|chr1	4683	4388.93	0	0
CCDS15405.1|Mm108|chr1	387	142.98	0	0
CCDS15406.1|Mm108|chr1	690	396.157	0	0
CCDS15407.1|Mm108|chr1	1113	818.931	0	0
CCDS15408.1|Mm108|chr1	2448	2153.93	0	0
CCDS15410.1|Mm108|chr1	3393	3098.93	0	0
CCDS15411.1|Mm108|chr1	1398	1103.93	0	0
CCDS15412.1|Mm108|chr1	1515	1220.93	0	0
CCDS15413.1|Mm108|chr1	1962	1667.93	0	0
CCDS15415.1|Mm108|chr1	675	381.157	0	0
CCDS15416.1|Mm108|chr1	597	304.57	0	0
CCDS15417.1|Mm108|chr1	522	242.356	0	0
CCDS15418.1|Mm108|chr1	840	545.998	0	0
CCDS15419.1|Mm108|chr1	894	599.998	0	0
CCDS15420.1|Mm108|chr1	2097	1802.93	0	0
CCDS15421.1|Mm108|chr1	426	175.091	0	0
CCDS15422.1|Mm108|chr1	1473	1178.93	0	0
CCDS15423.1|Mm108|chr1	1683	1388.93	0	0
CCDS15424.1|Mm108|chr1	1599	1304.93	0	0
CCDS15425.1|Mm108|chr1	1608	1313.93	0	0
CCDS15426.1|Mm108|chr1	1605	1310.93	0	0
CCDS15427.1|Mm108|chr1	738	443.998	0	0
CCDS15428.1|Mm108|chr1	654	360.157	0	0
CCDS15429.1|Mm108|chr1	1107	812.931	0	0
CCDS15430.1|Mm108|chr1	2208	1913.93	0	0
CCDS15431.1|Mm108|chr1	1089	794.931	0	0
CCDS15432.1|Mm108|chr1	1860	1565.93	0	0
CCDS15433.1|Mm108|chr1	1497	1202.93	0	0
CCDS15434.1|Mm108|chr1	1530	1235.93	0	0
CCDS15435.1|Mm108|chr1	1233	938.931	0	0
CCDS15436.2|Mm108|chr1	1188	893.931	0	0
CCDS15437.1|Mm108|chr1	606	313.044	0	0
CCDS15438.1|Mm108|chr1	345	109.559	0	0
CCDS15439.1|Mm108|chr1	1341	1046.93	0	0
CCDS15440.1|Mm108|chr1	480	202.498	0	0
CCDS15441.1|Mm108|chr1	816	521.998	0	0
CCDS15442.1|Mm108|chr1	384	140.124	0	0
CCDS15443.1|Mm108|chr1	621	327.592	0	0
CCDS15444.1|Mm108|chr1	2277	1982.93	6	0.0787562
CCDS15446.1|Mm108|chr1	3417	3122.93	0	0
CCDS15447.1|Mm108|chr1	960	665.998	0	0
CCDS15448.1|Mm108|chr1	1305	1010.93	0	0
CCDS15450.1|Mm108|chr1	1008	713.931	0	0
CCDS15453.1|Mm108|chr1	1620	1325.93	0	0
CCDS15455.1|Mm108|chr1	786	491.998	0	0
CCDS15456.1|Mm108|chr1	567	279.036	0	0
CCDS15457.1|Mm108|chr1	462	193.617	0	0
CCDS15458.1|Mm108|chr1	945	650.998	0	0
CCDS15459.1|Mm108|chr1	1392	1097.93	0	0
CCDS15460.1|Mm108|chr1	1149	854.931	0	0
CCDS15461.1|Mm108|chr1	1293	998.931	0	0
CCDS15462.1|Mm108|chr1	1044	749.931	0	0
CCDS15463.1|Mm108|chr1	1392	1097.93	0	0
CCDS15464.1|Mm108|chr1	546	261.287	0	0
CCDS15465.1|Mm108|chr1	618	324.592	0	0
CCDS15466.1|Mm108|chr1	867	572.998	0	0
CCDS15467.1|Mm108|chr1	1566	1271.93	0	0
CCDS15468.1|Mm108|chr1	1260	965.931	0	0
CCDS15469.1|Mm108|chr1	399	154.138	0	0
CCDS15471.1|Mm108|chr1	615	321.98	0	0
CCDS15473.1|Mm108|chr1	2241	1946.93	0	0
CCDS15474.1|Mm108|chr1	1020	725.931	0	0
CCDS15475.1|Mm108|chr1	1284	989.931	0	0
CCDS15476.1|Mm108|chr1	750	455.998	0	0
CCDS15477.2|Mm108|chr1	804	509.998	0	0
CCDS15479.1|Mm108|chr1	747	452.998	0	0
CCDS15480.1|Mm108|chr1	1077	782.931	0	0
CCDS15481.1|Mm108|chr1	927	632.998	0	0
CCDS15483.1|Mm108|chr1	261	54.6264	0	0
CCDS15484.1|Mm108|chr1	1392	1097.93	0	0
CCDS15485.2|Mm108|chr1	2502	2207.93	0	0
CCDS15486.1|Mm108|chr1	1188	893.931	0	0
CCDS15487.1|Mm108|chr1	1434	1139.93	0	0
CCDS15488.1|Mm108|chr1	504	225.064	0	0
CCDS15490.1|Mm108|chr1	957	662.998	0	0
CCDS15491.1|Mm108|chr1	465	196.335	0	0
CCDS15493.1|Mm108|chr1	1527	1232.93	0	0
CCDS15494.1|Mm108|chr1	3282	2987.93	18	0.156799
CCDS15495.1|Mm108|chr1	933	638.998	0	0
CCDS15496.1|Mm108|chr1	903	608.998	0	0
CCDS15497.1|Mm108|chr1	657	363.157	0	0
CCDS15500.1|Mm108|chr1	1002	707.931	0	0
CCDS15501.1|Mm108|chr1	723	428.998	0	0
CCDS15502.1|Mm108|chr1	1032	737.931	0	0
CCDS15503.1|Mm108|chr1	990	695.931	0	0
CCDS15504.1|Mm108|chr1	996	701.931	0	0
CCDS15505.1|Mm108|chr1	1566	1271.93	0	0
CCDS15506.1|Mm108|chr1	402	156.922	0	0
CCDS15507.1|Mm108|chr1	2127	1832.93	0	0
CCDS15508.1|Mm108|chr1	900	605.998	0	0
CCDS15509.1|Mm108|chr1	1776	1481.93	187	3.28439
CCDS15510.1|Mm108|chr1	393	148.557	0	0
CCDS15511.1|Mm108|chr1	1836	1541.93	0	0
CCDS15512.1|Mm108|chr1	1140	845.931	0	0
CCDS15513.1|Mm108|chr1	1272	977.931	0	0
CCDS15514.1|Mm108|chr1	858	563.998	0	0
CCDS15515.1|Mm108|chr1	3540	3245.93	0	0
CCDS15516.1|Mm108|chr1	1254	959.931	0	0
CCDS15517.1|Mm108|chr1	837	542.998	0	0
CCDS15518.1|Mm108|chr1	453	185.318	0	0
CCDS15520.1|Mm108|chr1	675	381.157	0	0
CCDS15521.1|Mm108|chr1	930	635.998	0	0
CCDS15522.1|Mm108|chr1	933	638.998	0	0
CCDS15523.1|Mm108|chr1	933	638.998	0	0
CCDS15524.1|Mm108|chr1	942	647.998	0	0
CCDS15525.1|Mm108|chr1	942	647.998	0	0
CCDS15526.1|Mm108|chr1	933	638.998	1	0.0407326
CCDS15528.1|Mm108|chr1	1191	896.931	5	0.145095
CCDS15529.2|Mm108|chr1	1065	770.931	0	0
CCDS15532.1|Mm108|chr1	1278	983.931	0	0
CCDS15534.1|Mm108|chr1	1215	920.931	0	0
CCDS15535.1|Mm108|chr1	945	650.998	0	0
CCDS15536.1|Mm108|chr1	939	644.998	0	0
CCDS15537.1|Mm108|chr1	939	644.998	0	0
CCDS15538.1|Mm108|chr1	948	653.998	0	0
CCDS15539.1|Mm108|chr1	966	671.931	0	0
CCDS15540.1|Mm108|chr1	942	647.998	0	0
CCDS15541.1|Mm108|chr1	660	366.157	0	0
CCDS15542.1|Mm108|chr1	930	635.998	0	0
CCDS15543.1|Mm108|chr1	930	635.998	0	0
CCDS15544.1|Mm108|chr1	954	659.998	0	0
CCDS15545.1|Mm108|chr1	507	228.04	0	0
CCDS15546.1|Mm108|chr1	1410	1115.93	0	0
CCDS15547.1|Mm108|chr1	1524	1229.93	0	0
CCDS15548.1|Mm108|chr1	1440	1145.93	0	0
CCDS15549.1|Mm108|chr1	1203	908.931	0	0
CCDS15551.1|Mm108|chr1	2514	2219.93	0	0
CCDS15552.1|Mm108|chr1	1611	1316.93	0	0
CCDS15553.1|Mm108|chr1	1569	1274.93	0	0
CCDS15555.1|Mm108|chr1	1371	1076.93	0	0
CCDS15556.1|Mm108|chr1	354	117.73	0	0
CCDS15557.1|Mm108|chr1	495	217.188	0	0
CCDS15560.1|Mm108|chr1	1287	992.931	0	0
CCDS15561.1|Mm108|chr1	1191	896.931	0	0
CCDS15562.1|Mm108|chr1	2136	1841.93	0	0
CCDS15563.1|Mm108|chr1	1290	995.931	0	0
CCDS15564.1|Mm108|chr1	6732	6437.93	0	0
CCDS15566.1|Mm108|chr1	1938	1643.93	0	0
CCDS15567.1|Mm108|chr1	1347	1052.93	0	0
CCDS15569.1|Mm108|chr1	3045	2750.93	0	0
CCDS15571.1|Mm108|chr1	696	401.998	0	0
CCDS15572.1|Mm108|chr1	1578	1283.93	9016	182.774
CCDS15573.1|Mm108|chr1	411	165.454	0	0
CCDS15574.1|Mm108|chr1	1347	1052.93	0	0
CCDS15575.1|Mm108|chr1	1107	812.931	0	0
CCDS15576.1|Mm108|chr1	963	668.998	0	0
CCDS15577.1|Mm108|chr1	1107	812.931	0	0
CCDS15578.1|Mm108|chr1	2415	2120.93	0	0
CCDS15579.1|Mm108|chr1	1368	1073.93	0	0
CCDS15581.1|Mm108|chr1	2568	2273.93	0	0
CCDS15582.1|Mm108|chr1	420	173.812	0	0
CCDS15583.2|Mm108|chr1	1926	1631.93	0	0
CCDS15584.1|Mm108|chr1	1881	1586.93	0	0
CCDS15587.1|Mm108|chr1	972	677.931	0	0
CCDS15588.1|Mm108|chr1	1107	812.931	0	0
CCDS15589.1|Mm108|chr1	1866	1571.93	0	0
CCDS15590.1|Mm108|chr1	1473	1178.93	0	0
CCDS15591.1|Mm108|chr1	1452	1157.93	0	0
CCDS15593.1|Mm108|chr1	1431	1136.93	0	0
CCDS15594.1|Mm108|chr1	1017	722.931	0	0
CCDS15596.1|Mm108|chr1	3039	2744.93	0	0
CCDS15597.1|Mm108|chr1	927	632.998	0	0
CCDS15599.1|Mm108|chr1	1413	1118.93	0	0
CCDS15600.1|Mm108|chr1	720	425.998	0	0
CCDS15601.1|Mm108|chr1	1245	950.931	0	0
CCDS15602.1|Mm108|chr1	846	551.998	0	0
CCDS15603.1|Mm108|chr1	1983	1688.93	0	0
CCDS15604.1|Mm108|chr1	1140	845.931	0	0
CCDS15605.1|Mm108|chr1	1584	1289.93	0	0
CCDS15606.1|Mm108|chr1	1377	1082.93	0	0
CCDS15607.1|Mm108|chr1	15582	15287.9	0	0
CCDS15608.1|Mm108|chr1	2448	2153.93	0	0
CCDS15609.1|Mm108|chr1	3570	3275.93	0	0
CCDS15612.1|Mm108|chr1	1635	1340.93	0	0
CCDS15614.1|Mm108|chr1	846	551.998	0	0
CCDS15615.1|Mm108|chr1	357	120.505	0	0
CCDS15616.1|Mm108|chr1	546	261.287	0	0
CCDS15618.1|Mm108|chr1	516	236.482	0	0
CCDS15619.1|Mm108|chr1	1053	758.931	0	0
CCDS15620.1|Mm108|chr1	1461	1166.93	0	0
CCDS15621.1|Mm108|chr1	2190	1895.93	0	0
CCDS15622.1|Mm108|chr1	1113	818.931	0	0
CCDS15623.1|Mm108|chr1	1332	1037.93	0	0
CCDS15625.1|Mm108|chr1	1512	1217.93	0	0
CCDS15626.3|Mm108|chr1	588	295.6	0	0
CCDS15627.1|Mm108|chr1	2970	2675.93	0	0
CCDS15628.1|Mm108|chr1	1500	1205.93	0	0
CCDS15630.2|Mm108|chr1	1134	839.931	0	0
CCDS15631.1|Mm108|chr1	2307	2012.93	0	0
CCDS15632.1|Mm108|chr1	1404	1109.93	0	0
CCDS15633.1|Mm108|chr1	792	497.998	0	0
CCDS15634.1|Mm108|chr1	1542	1247.93	0	0
CCDS15635.1|Mm108|chr1	879	584.998	0	0
CCDS15636.1|Mm108|chr1	312	95.1766	0	0
CCDS15637.1|Mm108|chr1	3507	3212.93	1	0.00810102
CCDS15638.1|Mm108|chr1	1434	1139.93	0	0
CCDS15640.1|Mm108|chr1	1149	854.931	0	0
CCDS15641.1|Mm108|chr1	1323	1028.93	0	0
CCDS15642.1|Mm108|chr1	3099	2804.93	0	0
CCDS15644.1|Mm108|chr2	1590	1295.93	0	0
CCDS15645.1|Mm108|chr2	843	548.998	0	0
CCDS15647.1|Mm108|chr2	798	503.998	0	0
CCDS15649.1|Mm108|chr2	1812	1517.93	0	0
CCDS15650.1|Mm108|chr2	2118	1823.93	0	0
CCDS15652.1|Mm108|chr2	1434	1139.93	0	0
CCDS15653.1|Mm108|chr2	1530	1235.93	0	0
CCDS15654.1|Mm108|chr2	564	277.341	0	0
CCDS15655.1|Mm108|chr2	396	151.254	0	0
CCDS15656.2|Mm108|chr2	3129	2834.93	0	0
CCDS15657.1|Mm108|chr2	1029	734.931	0	0
CCDS15658.1|Mm108|chr2	1305	1010.93	0	0
CCDS15659.1|Mm108|chr2	1179	884.931	0	0
CCDS15660.1|Mm108|chr2	1017	722.931	0	0
CCDS15661.1|Mm108|chr2	351	114.966	0	0
CCDS15662.1|Mm108|chr2	2658	2363.93	0	0
CCDS15663.1|Mm108|chr2	1755	1460.93	0	0
CCDS15664.1|Mm108|chr2	822	527.998	0	0
CCDS15665.1|Mm108|chr2	1158	863.931	0	0
CCDS15666.1|Mm108|chr2	1011	716.931	0	0
CCDS15667.1|Mm108|chr2	657	363.157	0	0
CCDS15668.1|Mm108|chr2	1431	1136.93	0	0
CCDS15671.1|Mm108|chr2	1416	1121.93	0	0
CCDS15672.1|Mm108|chr2	903	608.998	0	0
CCDS15674.1|Mm108|chr2	1332	1037.93	0	0
CCDS15675.1|Mm108|chr2	2799	2504.93	0	0
CCDS15676.1|Mm108|chr2	1176	881.931	0	0
CCDS15677.2|Mm108|chr2	2853	2558.93	0	0
CCDS15678.1|Mm108|chr2	2859	2564.93	0	0
CCDS15682.1|Mm108|chr2	2124	1829.93	0	0
CCDS15683.1|Mm108|chr2	1563	1268.93	0	0
CCDS15684.1|Mm108|chr2	1218	923.931	0	0
CCDS15685.1|Mm108|chr2	807	512.998	0	0
CCDS15686.1|Mm108|chr2	792	497.998	0	0
CCDS15687.1|Mm108|chr2	372	131.141	0	0
CCDS15688.1|Mm108|chr2	3129	2834.93	0	0
CCDS15689.1|Mm108|chr2	3189	2894.93	0	0
CCDS15690.1|Mm108|chr2	1335	1040.93	0	0
CCDS15691.1|Mm108|chr2	1050	755.931	0	0
CCDS15692.1|Mm108|chr2	768	473.998	0	0
CCDS15693.1|Mm108|chr2	834	539.998	0	0
CCDS15695.1|Mm108|chr2	1248	953.931	0	0
CCDS15696.1|Mm108|chr2	1401	1106.93	0	0
CCDS15697.1|Mm108|chr2	1197	902.931	0	0
CCDS15698.1|Mm108|chr2	1647	1352.93	0	0
CCDS15700.1|Mm108|chr2	4371	4076.93	0	0
CCDS15701.1|Mm108|chr2	2070	1775.93	0	0
CCDS15702.1|Mm108|chr2	1968	1673.93	0	0
CCDS15703.1|Mm108|chr2	1431	1136.93	0	0
CCDS15704.2|Mm108|chr2	540	259.476	0	0
CCDS15705.1|Mm108|chr2	1593	1298.93	0	0
CCDS15706.1|Mm108|chr2	813	518.998	0	0
CCDS15708.1|Mm108|chr2	3207	2912.93	0	0
CCDS15709.1|Mm108|chr2	1659	1364.93	0	0
CCDS15710.1|Mm108|chr2	588	295.6	0	0
CCDS15711.1|Mm108|chr2	975	680.931	0	0
CCDS15712.1|Mm108|chr2	1218	923.931	0	0
CCDS15714.1|Mm108|chr2	528	247.793	0	0
CCDS15715.1|Mm108|chr2	975	680.931	0	0
CCDS15716.1|Mm108|chr2	1683	1388.93	0	0
CCDS15720.1|Mm108|chr2	2244	1949.93	0	0
CCDS15721.1|Mm108|chr2	681	387.157	0	0
CCDS15722.1|Mm108|chr2	3603	3308.93	0	0
CCDS15724.1|Mm108|chr2	1758	1463.93	0	0
CCDS15727.1|Mm108|chr2	2598	2303.93	0	0
CCDS15728.1|Mm108|chr2	2148	1853.93	0	0
CCDS15729.1|Mm108|chr2	786	491.998	0	0
CCDS15730.1|Mm108|chr2	1179	884.931	0	0
CCDS15731.1|Mm108|chr2	888	593.998	0	0
CCDS15732.1|Mm108|chr2	1053	758.931	0	0
CCDS15734.1|Mm108|chr2	483	205.411	0	0
CCDS15735.1|Mm108|chr2	459	191.087	0	0
CCDS15736.1|Mm108|chr2	480	202.498	0	0
CCDS15737.1|Mm108|chr2	3018	2723.93	0	0
CCDS15738.1|Mm108|chr2	1374	1079.93	0	0
CCDS15739.1|Mm108|chr2	6867	6572.93	0	0
CCDS15740.1|Mm108|chr2	3891	3596.93	0	0
CCDS15741.1|Mm108|chr2	1302	1007.93	0	0
CCDS15742.1|Mm108|chr2	684	390.157	0	0
CCDS15743.1|Mm108|chr2	1434	1139.93	0	0
CCDS15744.1|Mm108|chr2	408	162.557	0	0
CCDS15745.1|Mm108|chr2	1599	1304.93	0	0
CCDS15746.1|Mm108|chr2	1593	1298.93	0	0
CCDS15747.1|Mm108|chr2	1530	1235.93	0	0
CCDS15748.1|Mm108|chr2	1494	1199.93	0	0
CCDS15749.1|Mm108|chr2	1335	1040.93	0	0
CCDS15750.1|Mm108|chr2	1281	986.931	0	0
CCDS15752.1|Mm108|chr2	960	665.998	0	0
CCDS15753.1|Mm108|chr2	1338	1043.93	0	0
CCDS15754.1|Mm108|chr2	1806	1511.93	0	0
CCDS15757.2|Mm108|chr2	798	503.998	0	0
CCDS15759.2|Mm108|chr2	2250	1955.93	0	0
CCDS15761.1|Mm108|chr2	2514	2219.93	0	0
CCDS15763.1|Mm108|chr2	996	701.931	0	0
CCDS15764.1|Mm108|chr2	2817	2522.93	0	0
CCDS15765.1|Mm108|chr2	1977	1682.93	0	0
CCDS15766.1|Mm108|chr2	1521	1226.93	0	0
CCDS15767.1|Mm108|chr2	1524	1229.93	0	0
CCDS15770.1|Mm108|chr2	1488	1193.93	0	0
CCDS15771.1|Mm108|chr2	999	704.931	0	0
CCDS15772.1|Mm108|chr2	1029	734.931	0	0
CCDS15773.1|Mm108|chr2	7302	7007.93	0	0
CCDS15774.1|Mm108|chr2	714	419.998	0	0
CCDS15775.1|Mm108|chr2	618	324.592	0	0
CCDS15776.1|Mm108|chr2	582	289.718	0	0
CCDS15777.1|Mm108|chr2	609	316.044	0	0
CCDS15778.1|Mm108|chr2	1722	1427.93	0	0
CCDS15779.1|Mm108|chr2	1506	1211.93	0	0
CCDS15780.1|Mm108|chr2	447	182.858	0	0
CCDS15781.1|Mm108|chr2	375	133.831	0	0
CCDS15785.1|Mm108|chr2	1005	710.931	0	0
CCDS15786.1|Mm108|chr2	528	247.793	0	0
CCDS15787.1|Mm108|chr2	549	264.287	0	0
CCDS15788.1|Mm108|chr2	531	250.715	0	0
CCDS15789.1|Mm108|chr2	513	233.482	0	0
CCDS15791.1|Mm108|chr2	936	641.998	0	0
CCDS15792.1|Mm108|chr2	537	256.53	0	0
CCDS15793.1|Mm108|chr2	1074	779.931	0	0
CCDS15794.1|Mm108|chr2	3717	3422.93	0	0
CCDS15795.1|Mm108|chr2	1230	935.931	0	0
CCDS15796.1|Mm108|chr2	1761	1466.93	0	0
CCDS15798.1|Mm108|chr2	1920	1625.93	0	0
CCDS15800.1|Mm108|chr2	2022	1727.93	0	0
CCDS15802.1|Mm108|chr2	3978	3683.93	0	0
CCDS15803.2|Mm108|chr2	1299	1004.93	0	0
CCDS15804.1|Mm108|chr2	1575	1280.93	0	0
CCDS15805.1|Mm108|chr2	1944	1649.93	0	0
CCDS15806.1|Mm108|chr2	7596	7301.93	0	0
CCDS15807.3|Mm108|chr2	828	533.998	0	0
CCDS15808.3|Mm108|chr2	789	494.998	0	0
CCDS15809.1|Mm108|chr2	837	542.998	0	0
CCDS15810.1|Mm108|chr2	558	271.426	0	0
CCDS15811.1|Mm108|chr2	999	704.931	0	0
CCDS15812.1|Mm108|chr2	1068	773.931	0	0
CCDS15813.1|Mm108|chr2	603	310.044	0	0
CCDS15814.1|Mm108|chr2	423	176.372	0	0
CCDS15815.1|Mm108|chr2	801	506.998	0	0
CCDS15816.1|Mm108|chr2	774	479.998	0	0
CCDS15817.1|Mm108|chr2	810	515.998	0	0
CCDS15818.1|Mm108|chr2	1989	1694.93	0	0
CCDS15819.1|Mm108|chr2	1299	1004.93	0	0
CCDS15820.1|Mm108|chr2	4281	3986.93	0	0
CCDS15822.1|Mm108|chr2	1494	1199.93	0	0
CCDS15823.1|Mm108|chr2	666	372.157	0	0
CCDS15824.1|Mm108|chr2	2874	2579.93	0	0
CCDS15826.1|Mm108|chr2	2760	2465.93	0	0
CCDS15827.1|Mm108|chr2	2607	2312.93	0	0
CCDS15828.1|Mm108|chr2	2181	1886.93	0	0
CCDS15829.1|Mm108|chr2	1005	710.931	0	0
CCDS15830.1|Mm108|chr2	1404	1109.93	0	0
CCDS15831.1|Mm108|chr2	5517	5222.93	0	0
CCDS15832.1|Mm108|chr2	945	650.998	0	0
CCDS15833.1|Mm108|chr2	1374	1079.93	0	0
CCDS15834.1|Mm108|chr2	1458	1163.93	0	0
CCDS15835.1|Mm108|chr2	462	193.617	0	0
CCDS15836.1|Mm108|chr2	3492	3197.93	0	0
CCDS15837.1|Mm108|chr2	504	225.064	0	0
CCDS15838.1|Mm108|chr2	876	581.998	0	0
CCDS15839.1|Mm108|chr2	1044	749.931	0	0
CCDS15840.1|Mm108|chr2	2559	2264.93	0	0
CCDS15841.1|Mm108|chr2	1800	1505.93	0	0
CCDS15842.1|Mm108|chr2	1545	1250.93	0	0
CCDS15843.1|Mm108|chr2	993	698.931	0	0
CCDS15844.1|Mm108|chr2	3483	3188.93	0	0
CCDS15845.1|Mm108|chr2	507	228.04	0	0
CCDS15846.1|Mm108|chr2	1440	1145.93	0	0
CCDS15847.1|Mm108|chr2	2454	2159.93	0	0
CCDS15848.1|Mm108|chr2	2064	1769.93	0	0
CCDS15849.1|Mm108|chr2	984	689.931	0	0
CCDS15851.1|Mm108|chr2	1593	1298.93	0	0
CCDS15852.1|Mm108|chr2	1770	1475.93	0	0
CCDS15853.1|Mm108|chr2	936	641.998	0	0
CCDS15854.1|Mm108|chr2	3261	2966.93	0	0
CCDS15856.1|Mm108|chr2	996	701.931	0	0
CCDS15857.1|Mm108|chr2	801	506.998	0	0
CCDS15858.1|Mm108|chr2	1932	1637.93	0	0
CCDS15859.1|Mm108|chr2	306	90.2726	0	0
CCDS15860.1|Mm108|chr2	1779	1484.93	0	0
CCDS15861.1|Mm108|chr2	1917	1622.93	1	0.0160377
CCDS15862.1|Mm108|chr2	2100	1805.93	0	0
CCDS15865.2|Mm108|chr2	1614	1319.93	0	0
CCDS15866.1|Mm108|chr2	870	575.998	0	0
CCDS15867.1|Mm108|chr2	2637	2342.93	0	0
CCDS15868.1|Mm108|chr2	804	509.998	0	0
CCDS15869.1|Mm108|chr2	846	551.998	0	0
CCDS15870.1|Mm108|chr2	2340	2045.93	0	0
CCDS15871.1|Mm108|chr2	1203	908.931	0	0
CCDS15872.1|Mm108|chr2	885	590.998	0	0
CCDS15873.2|Mm108|chr2	1158	863.931	0	0
CCDS15874.1|Mm108|chr2	1275	980.931	0	0
CCDS15875.1|Mm108|chr2	2433	2138.93	0	0
CCDS15876.1|Mm108|chr2	936	641.998	0	0
CCDS15877.1|Mm108|chr2	1605	1310.93	0	0
CCDS15878.1|Mm108|chr2	5280	4985.93	5.04904	0.0263575
CCDS15879.1|Mm108|chr2	1188	893.931	0	0
CCDS15880.1|Mm108|chr2	1782	1487.93	0	0
CCDS15881.1|Mm108|chr2	717	422.998	0	0
CCDS15882.1|Mm108|chr2	1881	1586.93	0	0
CCDS15883.1|Mm108|chr2	972	677.931	0	0
CCDS15884.1|Mm108|chr2	315	97.0249	0	0
CCDS15885.1|Mm108|chr2	1128	833.931	0	0
CCDS15886.1|Mm108|chr2	672	378.157	0	0
CCDS15888.1|Mm108|chr2	744	449.998	0	0
CCDS15889.1|Mm108|chr2	462	193.617	0	0
CCDS15890.1|Mm108|chr2	1011	716.931	0	0
CCDS15891.1|Mm108|chr2	1002	707.931	0	0
CCDS15892.1|Mm108|chr2	870	575.998	21	0.948942
CCDS15893.1|Mm108|chr2	2751	2456.93	0	0
CCDS15894.1|Mm108|chr2	1017	722.931	0	0
CCDS15895.1|Mm108|chr2	1656	1361.93	0	0
CCDS15896.1|Mm108|chr2	573	282.009	0	0
CCDS15898.1|Mm108|chr2	1239	944.931	0	0
CCDS15899.1|Mm108|chr2	1728	1433.93	0	0
CCDS15900.1|Mm108|chr2	882	587.998	0	0
CCDS15901.1|Mm108|chr2	3372	3077.93	0	0
CCDS15902.1|Mm108|chr2	375	133.831	0	0
CCDS15903.1|Mm108|chr2	4746	4451.93	0	0
CCDS15904.1|Mm108|chr2	453	185.318	0	0
CCDS15905.1|Mm108|chr2	852	557.998	0	0
CCDS15906.1|Mm108|chr2	816	521.998	0	0
CCDS15907.1|Mm108|chr2	4461	4166.93	0	0
CCDS15908.1|Mm108|chr2	2241	1946.93	0	0
CCDS15909.2|Mm108|chr2	852	557.998	0	0
CCDS15911.1|Mm108|chr2	2538	2243.93	0	0
CCDS15913.1|Mm108|chr2	603	310.044	0	0
CCDS15914.1|Mm108|chr2	1155	860.931	0	0
CCDS15915.1|Mm108|chr2	1545	1250.93	0	0
CCDS15916.1|Mm108|chr2	984	689.931	0	0
CCDS15917.1|Mm108|chr2	1179	884.931	0	0
CCDS15920.1|Mm108|chr2	1188	893.931	0	0
CCDS15921.1|Mm108|chr2	909	614.998	0	0
CCDS15922.1|Mm108|chr2	942	647.998	0	0
CCDS15923.1|Mm108|chr2	1002	707.931	0	0
CCDS15924.1|Mm108|chr2	633	339.157	0	0
